Link,Name,Restaurant ID,Rating,No. of Votes,Address,Cuisine,Cost for Two
https://www.zomato.com/kolkata/sahas-kitchen-new-alipore,Saha's Kitchen Kolkata,18548371,3.4,34,"32/4, Sahapur Colony, Lot 113/A, New Alipore, Kolkata","North Indian, Chinese, Fast Food",₹400 
https://www.zomato.com/kolkata/golden-plate-restaurant-uttarpara,Golden Plate Restaurant Kolkata,18943362,3.2,20,"274, G.T Road, Kotrung, Uttarpara, Kolkata",Chinese,₹200 
https://www.zomato.com/kolkata/konetto-pizza-sector-1-salt-lake,Konetto Pizza Kolkata,18536803,3.5,69,"Ground Floor ,City Centre 1, Salt Lake, Sector 1, Salt Lake",Pizza,₹250 
https://www.zomato.com/kolkata/angaar-kasba,Angaar Kolkata,19114580,NEW,0,"261, Rajdanga, Nabapally, Kasba, Kolkata",North Indian,₹300 
https://www.zomato.com/kolkata/dfry-1-ajoy-nagar,DFRY Kolkata,18963242,3.2,6,"Premises 332, Eastern Metropolitan Bypass, Mauza Barakholla, Kola, Inside Metro Cash and Carry Food Court Area, Ajoy Nagar, Kolkata",Fast Food,₹200 
https://www.zomato.com/kolkata/kusum-snacks-lake-town,Kusum Snacks Kolkata,18933588,3,7,"318, S K Deb Road, Choudhary Bagan, Lake Town, Kolkata","Fast Food, North Indian",₹150 
https://www.zomato.com/kolkata/kfc-new-market-area,KFC Kolkata,20737,4,1142,"3, Humayun Place, Ground Floor, New Empire Cinema Building, New Market Area, Kolkata","Burger, Fast Food",₹500 
https://www.zomato.com/kolkata/mushroom-hatibagan,Mushroom Kolkata,20356,3.2,233,"54B, Avedananda Road, Hatibagan, Kolkata","Chinese, North Indian",₹600 
https://www.zomato.com/kolkata/dilkhusha-cabin-college-street,Dilkhusha Cabin Kolkata,22406,4,878,"Building 88, MG Road, Near College Street Crossing, College Street, Kolkata",Bengali,₹300 
https://www.zomato.com/kolkata/blue-nile-restaurant-bar-chinar-park,Blue Nile Restaurant & Bar Kolkata,21881,3.7,767,"1st Floor, City Centre 2 Mall, Chinar Park, Kolkata","North Indian, Chinese, Finger Food","₹1,400"
https://www.zomato.com/kolkata/aayaan-restaurant-wellesley,Aayaan Restaurant Kolkata,24067,3.2,8,"100, Ripon Street, Wellesley, Kolkata","Mughlai, North Indian",₹300 
https://www.zomato.com/kolkata/the-awadh-restaurant-park-circus-area,The Awadh Restaurant Kolkata,18681582,4,1511,"17, Park Circus Area, Kolkata","Biryani, Awadhi","₹1,200"
https://www.zomato.com/kolkata/ambrosia-restaurant-baranagar,Ambrosia Restaurant Kolkata,22649,3.8,710,"156/5, B.T. Road, Near Dunlop Gurudwara, Baranagar, Kolkata","North Indian, Chinese, Mughlai",₹600 
https://www.zomato.com/kolkata/new-rameshwar-mistanna-bhandar-barasat,New Rameshwar Mistanna Bhandar Kolkata,19070537,NEW,0,"574, Madhusudan Banerjee Road, Sukantapally, Shibachal, Birati, Barasat, Kolkata",Mishti,₹200 
https://www.zomato.com/kolkata/indonese-baghajatin,Indonese Kolkata,19027914,3.5,43,"159, Baghajatin Place, Near Baghajatin Railway Station, Baghajatin, Kolkata","Chinese, North Indian",₹200 
https://www.zomato.com/kolkata/bosphorus-churros-co-bhawanipur,Bosphorus Churros & Co. Kolkata,18559266,4.5,152,"G1, Oasis Bliss, 31, Ram Mohan Dutta Road, Bhawanipur, Kolkata",Fast Food,₹500 
https://www.zomato.com/kolkata/topi-wala-kestopur,Topi Wala Kolkata,19056853,2.8,4,"AC 232, Milan Bazar, Krishnapur, Kestopur, Kolkata","Chinese, Thai, North Indian",₹500 
https://www.zomato.com/kolkata/cheesy-blast-jadavpur,Cheesy Blast Kolkata,18879208,3.9,33,"3/58, Chittaranjan Colony, Jadavpur, Kolkata","Fast Food, Burger, Continental, Italian",₹200 
https://www.zomato.com/kolkata/bangoli-dhaba-barrackpore,Bangoli Dhaba Kolkata,19130076,NEW,0,"Jaffarpure Schoolpara, Barrackpore, Kolkata","Bengali, North Indian",₹300 
https://www.zomato.com/kolkata/vien-desapriya-park,Vien Kolkata,23192,3.4,21,"5, Maharaja Nanda Kumar Road, Desapriya Park, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/zain-multi-cuisine-restaurant-new-town,Zain Multi Cuisine Restaurant Kolkata,18918330,-,0,"Rajarahat Main Road, Purbayan Bus Stand, Behind Sidha Galaxy Apartment, Near Derozio College Rajarhat, New Town, Kolkata","North Indian, Mughlai",₹800 
https://www.zomato.com/kolkata/tasty-cakes-bakes-shibpur-howrah,Tasty Cakes & Bakes Howrah,25022,3.3,15,"5th Floor, Flat 5D, Block 6, Phase 4, Vivek Vihar, Shibpur, Howrah","Bakery, Desserts",₹300 
https://www.zomato.com/kolkata/flavourss-of-the-himalayas-tollygunge,Flavour'ss Of The Himalayas Kolkata,18735710,3.3,40,"57/4E, N.S.C Bose Road, Tollygunge, Kolkata","Tibetan, Chinese, Momos",₹300 
https://www.zomato.com/kolkata/kebabistan-serampore,Kebabistan Kolkata,19135306,NEW,0,"628/C, G.T Road, Hooghly, Serampore, Kolkata",North Indian,₹200 
https://www.zomato.com/kolkata/ozora-kasba,Ozora Kolkata,18420364,4.4,2587,"1858, Acropolis Mall, Rajdanga Main Road, Kasba, Kolkata","Chinese, Italian, Thai","₹2,700"
https://www.zomato.com/kolkata/juices-more-ballygunge,Juices & More Kolkata,24417,3.7,61,"4th Floor, Quest Mall, 33, Syed Amir Ali Avenue, Ballygunge, Kolkata","Juices, Beverages, Healthy Food",₹200 
https://www.zomato.com/kolkata/wow-china-1-new-town,Wow! China Kolkata,18934894,3.6,29,"RMZ Foodcourt, Ecospace Ambuja Neotia Infront of WoW! MOMO, New Town, Kolkata",Chinese,₹400 
https://www.zomato.com/kolkata/fry-street-baghajatin,Fry Street Kolkata,19120976,NEW,0,"2/192, Sree Colony, Near Layalka Pond, Baghajatin, Kolkata","Bengali, Chinese",₹200 
https://www.zomato.com/kolkata/machhli-baba-fries-desapriya-park,Machhli Baba Fries Kolkata,18513005,3.5,65,"14/A, Lake View Road, Desapriya Park, Kolkata","Bengali, Fast Food",₹400 
https://www.zomato.com/kolkata/parashuram-restaurant-howrah-station-area,Parashuram Restaurant Howrah,21454,3.4,86,"P1, Mukharam Kanoria Road, Howrah Station Area, Howrah","North Indian, Chinese",₹500 
https://www.zomato.com/kolkata/sip-sandwich-1-ajoy-nagar,Sip & Sandwich Kolkata,18420503,3.4,87,"1925, Chak Garia, Metropolis Mall, Hiland Park, Ajoy Nagar, Kolkata","Sandwich, Fast Food, Burger",₹250 
https://www.zomato.com/kolkata/ashiana-restaurant-kona-exp-way-howrah,Ashiana Restaurant Howrah,19115647,NEW,0,"Near Uluberia Station, Nimdighi, Kona Exp Way, Howrah","Biryani, Bengali",₹200 
https://www.zomato.com/kolkata/snachies-sector-2-salt-lake,Snachies Kolkata,18213982,3.3,22,"BK 360, Sector 2, Salt Lake, Kolkata",Chinese,₹450 
https://www.zomato.com/kolkata/afreen-biryani-house-howrah-maidan-area,Afreen Biryani House Howrah,22683,2.8,14,"387, Belilious Road, Howrah Maidan Area, Howrah",Biryani,₹200 
https://www.zomato.com/kolkata/suswadu-sector-2-salt-lake,Suswadu Kolkata,18683331,2.9,38,"BG-153, Sector 2, Salt Lake, Kolkata","Bengali, North Indian, Chinese, Momos",₹150 
https://www.zomato.com/kolkata/the-kuk-doo-kooo-dum-dum,The Kuk Doo Kooo Kolkata,18722934,-,0,"Nirmal Sengupta Sarani, Airport Gate no- 2 Dum Dum, Kolkata",Roast Chicken,₹300 
https://www.zomato.com/kolkata/koli-kaaler-cafe-jodhpur-park,Koli Kaaler Cafe Kolkata,18766535,3.2,9,"23/2 Jodhpur Gardens, Jodhpur Park, Kolkata",Fast Food,₹400 
https://www.zomato.com/kolkata/haji-ali-sector-5-salt-lake,Haji Ali Kolkata,25091,3.4,312,"214, Block NP, Near Technopolis, Sector 5, Salt Lake","North Indian, Chinese, Street Food",₹500 
https://www.zomato.com/kolkata/haldirams-prabhuji-dalhousie-bbd-bagh,Haldiram's Prabhuji Kolkata,18591167,3.8,44,"10A, Barbourn Road, Dalhousie BBD Bagh, Kolkata","Mishti, Fast Food, South Indian",₹200 
https://www.zomato.com/kolkata/chiniz-qwizin-kidderpore,Chiniz Qwizin Kolkata,19012676,-,0,"25, Karl Marx Sarani, Kidderpore, Kolkata",Chinese,₹800 
https://www.zomato.com/kolkata/anils-dum-dum,Anil's Kolkata,19026937,-,0,"24, Gangulipara Lane, Dum Dum, Kolkata","Chinese, Fast Food",₹200 
https://www.zomato.com/kolkata/mentality-jadavpur,Mentality Kolkata,19084819,NEW,0,"Ground Floor 3, Sukanta Setu, Jadavpur, Kolkata",Fast Food,₹100 
https://www.zomato.com/kolkata/downtown-new-town,Downtown Kolkata,18677553,2.9,54,"Shop A-21, Opposite Gate 1, Unitech, New Town, Kolkata","Chinese, Rolls, Street Food",₹500 
https://www.zomato.com/kolkata/firangi-munchies-dum-dum,Firangi Munchies Kolkata,18922697,3.3,15,"13 KB Sarani, Mall Road, Dum Dum, Kolkata",Fast Food,₹200 
https://www.zomato.com/kolkata/gop-shop-nagerbazar,Gop Shop Kolkata,18570475,-,0,"37A Jessore Road, Nagerbazar, Kolkata",Fast Food,₹350 
https://www.zomato.com/kolkata/gangs-24-new-alipore,Gangs 24 Kolkata,18783232,3.1,9,"23A, Diamond Harbour Road, New Alipore, Kolkata","North Indian, Chinese",₹250 
https://www.zomato.com/kolkata/someplace-else-the-park-park-street-area,Someplace Else - The Park Kolkata,21424,4.2,1263,"The Park, 17, Park Street Area, Kolkata",Finger Food,"₹2,000"
https://www.zomato.com/kolkata/roll-corner-new-market-area,Roll Corner Kolkata,19099226,NEW,0,"2B, Marquis Street, New Market, New Market Area, Kolkata","Rolls, Chinese",₹250 
https://www.zomato.com/kolkata/ayush-fast-food-sinthi,Ayush Fast Food Kolkata,18521187,3,94,"1C, Roypara Road, Sinthi, Kolkata","Chinese, Fast Food",₹400 
https://www.zomato.com/kolkata/sui-mais-den-golf-green,Sui Mai's Den Kolkata,18969504,-,0,"31 New Bikramgarh, Golf Green, Kolkata","Chinese, Fast Food",₹300 
https://www.zomato.com/kolkata/siddique-chicken-corner-park-circus-area,Siddique Chicken Corner Kolkata,18996237,3.5,47,"3, Jannagar Road, Beniapukur, Park Circus Area, Kolkata",Fast Food,₹450 
https://www.zomato.com/kolkata/the-icy-stop-narendra-pur,The Icy Stop Kolkata,19008722,-,0,"Holding 2210, N.S.Road, Sonarpur Municipality, South 24, Parganas, Narendra Pur, Kolkata","Desserts, Ice Cream",₹300 
https://www.zomato.com/kolkata/lupas-kitchen-thakur-pukur,Lupa's Kitchen Kolkata,18948040,-,0,,Bengali,₹300 
https://www.zomato.com/kolkata/sare-chuattar-southern-avenue,Sare Chuattar Kolkata,20691,3.5,186,"213, Sarat Bose Road, Near Post Office, Southern Avenue, Kolkata",Bengali,₹600 
https://www.zomato.com/kolkata/khaikhai-barasat,Khaikhai Kolkata,18965991,3.5,12,"65/20 Jessor Road South, Near Railgate 11, Prosadpur Barasat, Kolkata","North Indian, Mughlai, Chinese",₹450 
https://www.zomato.com/kolkata/haldirams-prabhuji-uttarpara,Haldiram's Prabhuji Kolkata,19121503,3.8,0,"48, Amarnath Road, Opposite Arogya Niketan, Hooghly, Uttarpara, Kolkata","Mishti, Fast Food, South Indian",₹200 
https://www.zomato.com/kolkata/new-palace-bhawanipur,New Palace Kolkata,22901,3.7,264,"10G, S.P. Mukherjee Road, Bhawanipur, Kolkata","Biryani, North Indian, Chinese",₹500 
https://www.zomato.com/kolkata/wild-mint-new-town,Wild Mint Kolkata,18590384,3.6,82,"1st Floor, Centrus Mall, Tata Eden Court Building, Near Eco Space, New Town, Kolkata","Chinese, North Indian, Biryani",₹800 
https://www.zomato.com/kolkata/annapurna-veg-fast-food-chaat-center-baranagar,Annapurna Veg Fast Food & Chaat Center Kolkata,18973893,-,0,"Shop 4, Mullick Colony, B.T. Road, Opposite Pragati Sangha Ground, Baranagar, Kolkata","Fast Food, Street Food",₹200 
https://www.zomato.com/kolkata/gupta-tea-sector-2-salt-lake,Gupta Tea Kolkata,18637964,3.6,97,"BG - Green Verge, Sector 2, Salt Lake","Fast Food, Street Food, Beverages",₹250 
https://www.zomato.com/kolkata/banzara-gariahat,Banzara Kolkata,23872,2.8,27,"65, P.C Sorcar Sarani, Gariahat, Kolkata","Fast Food, Chinese",₹200 
https://www.zomato.com/kolkata/haji-kolkata-biryani-house-dum-dum,Haji Kolkata Biryani House Kolkata,19127645,NEW,0,"193, Dum Dum Road, North 24 Parganas, Dum Dum, Kolkata",Biryani,₹300 
https://www.zomato.com/kolkata/pizza-hut-1-park-street-area,Pizza Hut Kolkata,19094888,NEW,0,"20 K, Sir William Jones Sarani, Park Street Area, Kolkata","Pizza, Fast Food, Italian",₹500 
https://www.zomato.com/kolkata/selfie-swag-cafe-nagerbazar,Selfie Swag Cafe Kolkata,18926759,4,44,"4th Floor, Diamond Plaza Mall, 68 Jessore Road, Nagerbazar, Kolkata","Cafe, Coffee, Fast Food, Italian, Seafood",₹800 
https://www.zomato.com/kolkata/n-j-nagpal-desserts-behala,N.J. Nagpal Desserts Kolkata,18280458,3.6,22,"Behala, Kolkata","Bakery, Desserts",₹300 
https://www.zomato.com/kolkata/sblended-golf-green,S'blended Kolkata,18575423,3.8,61,"1/69, Sree Colony, Near Bani Bhavan High School, Golf Green, Kolkata","American, Beverages",₹500 
https://www.zomato.com/kolkata/table-nine-new-town,Table Nine Kolkata,18813156,3.8,34,"Siddha Pines, 1st Floor, Commercial 102, Opposite Derozio College, AS/185 Rajarhat Road, New Town, Kolkata","Chinese, Continental, Italian, Beverages, Cafe",₹650 
https://www.zomato.com/kolkata/the-grill-club-behala,The Grill Club Kolkata,18814921,3.4,66,"229D,Raja Ram Mohan Roy Road,Near James Long Crossing,Opposite Of Sabeda Bagan, Behala, Kolkata","Biryani, Chinese",₹500 
https://www.zomato.com/kolkata/wongs-kitchen-bhawanipur,Wongs Kitchen Kolkata,18878620,3,11,"31, Rammohan Dutta Road, Sreepally, Bhawanipur, Kolkata","Chinese, North Indian",₹300 
https://www.zomato.com/kolkata/the-dish-lake-town,The Dish Kolkata,19003000,3.1,5,"309, Canal Street, Lake Town, Kolkata","Kebab, Chinese, Seafood",₹400 
https://www.zomato.com/kolkata/hotel-tarun-niketan-lake-market-area,Hotel Tarun Niketan Kolkata,18570558,3.6,46,"88/1B, Rash Behari Avenue, Ward 88, Lake Market Area, Kolkata",Bengali,₹200 
https://www.zomato.com/kolkata/five-one-six-food-plaza-picnic-garden,Five One Six Food Plaza Kolkata,18701777,-,0,"764 Lashkarhat, Tagore Park, Picnic Garden, Kolkata","Chinese, Bengali",₹250 
https://www.zomato.com/kolkata/sip-n-bites-salkia-howrah,Sip N Bites Howrah,18562765,3.6,416,"313 G.T Road, Salkia, Howrah","Biryani, Chinese, Fast Food",₹400 
https://www.zomato.com/kolkata/town-restaurant-new-town,Town Restaurant Kolkata,18391315,2.8,26,"CE/1/A/151,Rajarhat, Near Axis Mall, New Town, Kolkata","North Indian, Biryani, Bengali",₹900 
https://www.zomato.com/kolkata/gossip-prince-anwar-shah-road,Gossip Kolkata,23309,3.4,50,"Lords Bakery Crossing, Near South City Complex, Lake Gardens, Prince Anwar Shah Road, Kolkata",Street Food,₹300 
https://www.zomato.com/kolkata/deli-the-gateway-hotel-kasba,Deli - The Gateway Hotel Kolkata,25613,3.9,51,"The Gateway Hotel, 1930, Rajdanga Main Road, Near Ruby Hospital Area, Kasba, Kolkata","Bakery, Desserts",₹300 
https://www.zomato.com/kolkata/the-red-klub-1-kasba,The Red Klub Kolkata,19005569,-,0,"1450, Raj Danga Main Road, Narkel Bagan, Kasba, Kolkata","North Indian, Chinese",₹700 
https://www.zomato.com/kolkata/aami-bangali-barasat,Aami Bangali Kolkata,18644144,3.4,361,"35B, Jessore Road, Rathtala, Barasat, Kolkata","Bengali, Bangladeshi",₹600 
https://www.zomato.com/kolkata/shree-krishna-mistanna-bhandar-serampore,Shree Krishna Mistanna Bhandar Kolkata,19123601,3.4,0,"65/1/9/D R.K. Road, Serampore, Kolkata",Mishti,₹150 
https://www.zomato.com/kolkata/lakshi-da-dhaba-tollygunge,Lakshi Da Dhaba Kolkata,19111551,NEW,0,"2/58A, Netaji Nagar, N.S.C Bose Road, Ward 98, Tollygunge, Kolkata",North Indian,₹400 
https://www.zomato.com/kolkata/janata-restaurant-tara-tala,Janata Restaurant Kolkata,18609606,3.3,14,"Kolkata, Pal Para, Batanagar, Tara Tala, Kolkata",Chinese,₹400 
https://www.zomato.com/kolkata/china-green-behala,China Green Kolkata,18996143,3.3,13,"669/1, Diamond Harbour Road, James Long Sarani, Near Behala Chowrasta, Kolkata","Chinese, Tibetan, Asian",₹300 
https://www.zomato.com/kolkata/taste-of-life-prince-anwar-shah-road,Taste of Life Kolkata,18683317,3.1,12,"10/56A, Netaji Nagar, Kolkata-700040","North Indian, Chinese, Rolls",₹400 
https://www.zomato.com/kolkata/aami-bangali-esplanade,Aami Bangali Kolkata,24913,3.6,182,"29/B, Bentinck Street, Near Orient Cinema, Esplanade, Kolkata","Bengali, Bangladeshi",₹600 
https://www.zomato.com/kolkata/ar-han-thai-esplanade,Ar-Han-Thai Kolkata,20022,2.9,28,"31, Bentinck Street, Esplanade, Kolkata","Chinese, Finger Food",₹500 
https://www.zomato.com/kolkata/browns-ballygunge,Brown's Kolkata,18555373,3.3,6,"8C, Queen's Park, Queens's Court, Ballygunge, Kolkata","Desserts, Continental","₹1,000"
https://www.zomato.com/kolkata/rajnandini-restaurant-kalyani,Rajnandini Restaurant Kolkata,19077964,NEW,0,"B-4/392, Buddha Park, Near Fire Station, Kalyani, Kolkata","Fast Food, North Indian, Chinese",₹200 
https://www.zomato.com/kolkata/hotel-sidheshwari-ashram-new-market-area,Hotel Sidheshwari Ashram Kolkata,18288868,4.1,160,"19, Rani Rashmohani Road, New Market Area, Kolkata","Bengali, North Indian, Mughlai",₹150 
https://www.zomato.com/kolkata/babul-1-dum-dum,Babul Kolkata,18757691,3.4,61,"50, Jessore Road 2, Airport Gate, Opposite Dum Dum Airport, Dum Dum, Kolkata","North Indian, Chinese, Biryani",₹500 
https://www.zomato.com/kolkata/nocturne-theatre-road,Nocturne Kolkata,21432,3.7,403,"Jasmine Tower, 31, Shakespeare Sarani, HSBC Building, Theatre Road, Kolkata","Finger Food, Italian","₹2,000"
https://www.zomato.com/kolkata/siam-37-prince-anwar-shah-road,Siam 37 Kolkata,18747211,3.9,69,"345, Prince Anwar Shah Road, Kolkata","Chinese, Thai, Momos",₹500 
https://www.zomato.com/kolkata/the-foodies-club-tollygunge,The Foodies Club Kolkata,18861282,-,0,"2/1B, Ashok nagar, Tollygunge, Kolkata",Street Food,₹200 
https://www.zomato.com/kolkata/bhikharam-chandmal-grandsons-ballygunge,Bhikharam Chandmal & Grandsons Kolkata,21837,3.1,18,"Ground Floor, Vrindavan  Building, 67A, Ballygunge Circular Area, Ballygunge, Kolkata","Mishti, Fast Food, South Indian",₹300 
https://www.zomato.com/kolkata/parve-restaurant-dum-dum,Parve Restaurant Kolkata,18655505,-,0,"22A, Acharya Prafulla Chandra Rd, Chandra Pally, Near Dum Dum, Kolkata","North Indian, Chinese",₹300 
https://www.zomato.com/kolkata/cholar-pothe-momo-kasba,Cholar Pothe Momo Kolkata,18923485,3.1,4,"143 B, Swinehoe Lane Kasba, Kolkata",Momos,₹200 
https://www.zomato.com/kolkata/bangalir-swad-garia,Bangalir Swad Kolkata,18713320,2.8,20,"BP Township Patuli Near Patuli Fire Station, Garia","Bengali, Fast Food",₹200 
https://www.zomato.com/kolkata/roy-dhaba-tollygunge,Roy Dhaba Kolkata,18678573,3.4,172,"5B/1, Jubilee Park, Tollygunge, Kolkata","North Indian, Chinese",₹400 
https://www.zomato.com/kolkata/hotel-34-inn-barasat,Hotel 34 Inn Kolkata,18166926,3.1,12,"155, Sukanta Nagar, Barasat, Kolkata","North Indian, Chinese",₹900 
https://www.zomato.com/kolkata/blue-star-restaurant-topsia,Blue Star Restaurant Kolkata,18823639,3.6,67,"80F Topsia Road Topsia, Kolkata","Biryani, North Indian, Rolls, Mughlai",₹300 
https://www.zomato.com/kolkata/mahaprabhu-mistanna-bhander-lake-market-area,Mahaprabhu Mistanna Bhander Kolkata,25023,3.6,22,"106A, Rashbehari Avenue, Lake Market Area, Kolkata",Mishti,₹100 
https://www.zomato.com/kolkata/haan-d-biryani-loudon-street-area,Haan 'D' Biryani Kolkata,18552332,3.5,58,"8, AJC Bose Road, Circular Court, Beside ICICI Bank, Loudon Street Area, Kolkata","Mughlai, Chinese",₹300 
https://www.zomato.com/kolkata/the-desi-tadka-sector-2-salt-lake,The Desi Tadka Kolkata,18794792,2.8,9,"BG 13 Salt lake City, Near Baisakhi Island, Salt Lake, Kolkata",North Indian,₹600 
https://www.zomato.com/kolkata/mythh-hhi-elgin,Mythh - HHI Kolkata,21368,3.8,392,"Hotel Hindusthan International, 235/1, A.J.C. Bose Road, Elgin, Kolkata","North Indian, Chinese, Continental","₹2,600"
https://www.zomato.com/kolkata/shahi-kitchen-chinar-park,Shahi Kitchen Kolkata,19004316,-,0,"211 Main Road, Reckjoani More, Chinar Park, Kolkata","Biryani, North Indian",₹250 
https://www.zomato.com/kolkata/abhiruchi-barasat,Abhiruchi Kolkata,18471913,3.7,299,"Shop 115, MB Road, Birati, Opposite Old Municipal Office, Barasat, Kolkata","North Indian, Chinese, Biryani",₹400 
https://www.zomato.com/kolkata/barcode-sector-5-salt-lake,Barcode Kolkata,18471907,4,271,"PS Srijan, Corporate Park, Sector 5, Salt Lake","Chinese, Continental","₹1,500"
https://www.zomato.com/kolkata/madras-restaurant-sector-5-salt-lake,Madras Restaurant Kolkata,18368644,3.6,85,"Opposite Cognizant, Sector 5, Salt Lake, Kolkata","South Indian, Chinese",₹500 
https://www.zomato.com/kolkata/the-green-room-jodhpur-park,The Green Room Kolkata,18646725,3,15,"533, Jodhpur Park, Kolkata",Cafe,₹600 
https://www.zomato.com/kolkata/the-thick-shake-factory-theatre-road,The Thick Shake Factory Kolkata,18989202,4,89,"10, Woodstreet, Theatre Road, Kolkata","Beverages, Desserts",₹300 
https://www.zomato.com/kolkata/the-hunger-games-jadavpur,The Hunger Games Kolkata,18945685,3.7,49,"15/1, SPC Block, Baghajatin, Jadavpur, Kolkata","Fast Food, Sandwich, Burger",₹200 
